Acidaminococcus-intestini-D21-MAF-2_cysMcustom,1_530/15-213,1_530,405,79.3,2.7e-23,3.7,199,79.2,4.1e-26,2.9e-23,1.8,workflow/out/cysMcustom/hmmer_output/Acidaminococcus-intestini-D21-MAF-2_cysMcustom.domtblout
Acidaminococcus-intestini-D21-MAF-2_cysMcustom,1_1879/61-169,1_1879,395,44.7,8.6e-13,1.1,109,24.2,2.1e-09,1.5e-06,0.3,workflow/out/cysMcustom/hmmer_output/Acidaminococcus-intestini-D21-MAF-2_cysMcustom.domtblout
Acidaminococcus-intestini-D21-MAF-2_cysMcustom,1_1879/321-379,1_1879,395,44.7,8.6e-13,1.1,59,19.0,7.9e-08,5.7e-05,0.0,workflow/out/cysMcustom/hmmer_output/Acidaminococcus-intestini-D21-MAF-2_cysMcustom.domtblout
Acidaminococcus-intestini-D21-MAF-2_cysMcustom,1_692/105-180,1_692,389,34.4,1.2e-09,0.1,76,33.9,2.3e-12,1.6e-09,0.1,workflow/out/cysMcustom/hmmer_output/Acidaminococcus-intestini-D21-MAF-2_cysMcustom.domtblout
Acidaminococcus_fermentans_cysMcustom,NC_013740.1_1769/5-310,NC_013740.1_1769,314,343.8,1.1e-103,0.1,306,343.6,2.9e-106,1.2e-103,0.1,workflow/out/cysMcustom/hmmer_output/Acidaminococcus_fermentans_cysMcustom.domtblout
Acidaminococcus_fermentans_cysMcustom,NC_013740.1_1415/13-209,NC_013740.1_1415,404,88.7,3.5e-26,1.0,197,88.7,8.6e-29,3.5e-26,1.0,workflow/out/cysMcustom/hmmer_output/Acidaminococcus_fermentans_cysMcustom.domtblout
Acidaminococcus_fermentans_cysMcustom,NC_013740.1_287/67-163,NC_013740.1_287,395,43.8,1.5e-12,0.3,97,24.5,2.8e-09,1.1e-06,0.1,workflow/out/cysMcustom/hmmer_output/Acidaminococcus_fermentans_cysMcustom.domtblout
Acidaminococcus_fermentans_cysMcustom,NC_013740.1_287/321-379,NC_013740.1_287,395,43.8,1.5e-12,0.3,59,17.2,4.7e-07,0.00019,0.0,workflow/out/cysMcustom/hmmer_output/Acidaminococcus_fermentans_cysMcustom.domtblout
Acidaminococcus_fermentans_cysMcustom,NC_013740.1_1967/105-256,NC_013740.1_1967,399,35.2,6.7e-10,0.0,152,34.1,3.5e-12,1.5e-09,0.0,workflow/out/cysMcustom/hmmer_output/Acidaminococcus_fermentans_cysMcustom.domtblout
Acidaminococcus_fermentans_cysMcustom,NC_013740.1_1503/114-190,NC_013740.1_1503,490,14.3,0.0014,0.0,77,13.7,5.3e-06,0.0022,0.0,workflow/out/cysMcustom/hmmer_output/Acidaminococcus_fermentans_cysMcustom.domtblout
Actinobacillus_capsulatus_cysMcustom,NZ_KB893935.1_122/8-312,NZ_KB893935.1_122,317,312.9,3.1e-94,3.6,305,311.5,2.1e-96,8.7e-94,3.6,workflow/out/cysMcustom/hmmer_output/Actinobacillus_capsulatus_cysMcustom.domtblout
Actinobacillus_capsulatus_cysMcustom,NZ_KB893939.1_82/3-295,NZ_KB893939.1_82,300,306.7,2.5e-92,0.0,293,306.3,7.5e-95,3.2e-92,0.0,workflow/out/cysMcustom/hmmer_output/Actinobacillus_capsulatus_cysMcustom.domtblout
Actinobacillus_capsulatus_cysMcustom,NZ_KB893942.1_6/20-214,NZ_KB893942.1_6,509,72.8,3e-21,0.0,195,69.2,8.8e-23,3.7e-20,0.0,workflow/out/cysMcustom/hmmer_output/Actinobacillus_capsulatus_cysMcustom.domtblout
Actinobacillus_capsulatus_cysMcustom,NZ_KB893941.1_84/50-260,NZ_KB893941.1_84,397,49.2,4.5e-14,0.0,211,29.5,1e-10,4.4e-08,0.0,workflow/out/cysMcustom/hmmer_output/Actinobacillus_capsulatus_cysMcustom.domtblout
Actinobacillus_capsulatus_cysMcustom,NZ_KB893941.1_84/325-383,NZ_KB893941.1_84,397,49.2,4.5e-14,0.0,59,17.1,6.1e-07,0.00026,0.0,workflow/out/cysMcustom/hmmer_output/Actinobacillus_capsulatus_cysMcustom.domtblout
Actinobacillus_capsulatus_cysMcustom,NZ_KB893944.1_59/24-146,NZ_KB893944.1_59,278,39.3,4.4e-11,0.0,123,36.1,1e-12,4.2e-10,0.0,workflow/out/cysMcustom/hmmer_output/Actinobacillus_capsulatus_cysMcustom.domtblout
Actinobacillus_capsulatus_cysMcustom,NZ_KB893934.1_82/114-196,NZ_KB893934.1_82,428,14.2,0.002,0.0,83,12.6,1.4e-05,0.0059,0.0,workflow/out/cysMcustom/hmmer_output/Actinobacillus_capsulatus_cysMcustom.domtblout
Actinomyces_neuii_cysMcustom,NZ_PKKO01000006.1_45/5-307,NZ_PKKO01000006.1_45,311,357.6,7.3e-108,2.7,303,357.4,7.7e-111,8.4e-108,2.7,workflow/out/cysMcustom/hmmer_output/Actinomyces_neuii_cysMcustom.domtblout
Actinomyces_neuii_cysMcustom,NZ_PKKO01000005.1_69/76-170,NZ_PKKO01000005.1_69,422,39.9,2.5e-11,0.3,95,24.4,1.2e-09,1.3e-06,0.1,workflow/out/cysMcustom/hmmer_output/Actinomyces_neuii_cysMcustom.domtblout
Actinomyces_neuii_cysMcustom,NZ_PKKO01000005.1_69/330-398,NZ_PKKO01000005.1_69,422,39.9,2.5e-11,0.3,69,12.7,4.2e-06,0.0046,0.0,workflow/out/cysMcustom/hmmer_output/Actinomyces_neuii_cysMcustom.domtblout
Adlercreutzia_equolifaciens_cysMcustom,NC_022567.1_410/4-308,NC_022567.1_410,311,352.0,3.7e-106,1.4,305,351.8,5.7e-109,4.3e-106,1.4,workflow/out/cysMcustom/hmmer_output/Adlercreutzia_equolifaciens_cysMcustom.domtblout
