Bacteroides-cellulosilyticus-DSM-14838-MAF-2_malYcustom,1_3212/1-386,1_3212,389,616.7,5.7e-186,0.1,386,616.6,1.8e-188,6.3e-186,0.1,workflow/out/malYcustom/hmmer_output/Bacteroides-cellulosilyticus-DSM-14838-MAF-2_malYcustom.domtblout
Bacteroides-cellulosilyticus-DSM-14838-MAF-2_malYcustom,1_2301/4-394,1_2301,397,584.2,4.3e-176,0.0,391,584.0,1.3e-178,4.8e-176,0.0,workflow/out/malYcustom/hmmer_output/Bacteroides-cellulosilyticus-DSM-14838-MAF-2_malYcustom.domtblout
Bacteroides-cellulosilyticus-DSM-14838-MAF-2_malYcustom,1_327/20-396,1_327,398,215.0,3.5e-64,0.0,377,214.8,1.1e-66,4.1e-64,0.0,workflow/out/malYcustom/hmmer_output/Bacteroides-cellulosilyticus-DSM-14838-MAF-2_malYcustom.domtblout
Bacteroides-cellulosilyticus-DSM-14838-MAF-2_malYcustom,1_3458/32-393,1_3458,400,151.4,7e-45,0.0,362,151.0,2.5e-47,9.1e-45,0.0,workflow/out/malYcustom/hmmer_output/Bacteroides-cellulosilyticus-DSM-14838-MAF-2_malYcustom.domtblout
Bacteroides-cellulosilyticus-DSM-14838-MAF-2_malYcustom,1_172/25-391,1_172,394,148.6,5e-44,0.0,367,148.2,1.8e-46,6.4e-44,0.0,workflow/out/malYcustom/hmmer_output/Bacteroides-cellulosilyticus-DSM-14838-MAF-2_malYcustom.domtblout
Bacteroides-cellulosilyticus-DSM-14838-MAF-2_malYcustom,1_3534/31-407,1_3534,411,86.8,2.6e-25,0.0,377,86.4,9.7e-28,3.5e-25,0.0,workflow/out/malYcustom/hmmer_output/Bacteroides-cellulosilyticus-DSM-14838-MAF-2_malYcustom.domtblout
Bacteroides-cellulosilyticus-DSM-14838-MAF-2_malYcustom,1_4503/45-264,1_4503,347,65.6,6.9e-19,0.0,220,65.4,2.3e-21,8.3e-19,0.0,workflow/out/malYcustom/hmmer_output/Bacteroides-cellulosilyticus-DSM-14838-MAF-2_malYcustom.domtblout
Bacteroides-cellulosilyticus-DSM-14838-MAF-2_malYcustom,1_2170/314-585,1_2170,603,64.3,1.7e-18,0.0,272,63.8,7.1e-21,2.6e-18,0.0,workflow/out/malYcustom/hmmer_output/Bacteroides-cellulosilyticus-DSM-14838-MAF-2_malYcustom.domtblout
Bacteroides-cellulosilyticus-DSM-14838-MAF-2_malYcustom,1_3862/63-327,1_3862,345,48.6,1e-13,0.1,265,47.9,4.6e-16,1.7e-13,0.1,workflow/out/malYcustom/hmmer_output/Bacteroides-cellulosilyticus-DSM-14838-MAF-2_malYcustom.domtblout
Bacteroides-cellulosilyticus-DSM-14838-MAF-2_malYcustom,1_3976/86-290,1_3976,438,48.3,1.3e-13,0.0,205,47.9,4.6e-16,1.7e-13,0.0,workflow/out/malYcustom/hmmer_output/Bacteroides-cellulosilyticus-DSM-14838-MAF-2_malYcustom.domtblout
Bacteroides-cellulosilyticus-DSM-14838-MAF-2_malYcustom,1_4498/193-353,1_4498,541,42.1,9.6e-12,0.0,161,41.4,4.2e-14,1.5e-11,0.0,workflow/out/malYcustom/hmmer_output/Bacteroides-cellulosilyticus-DSM-14838-MAF-2_malYcustom.domtblout
Bacteroides-cellulosilyticus-DSM-14838-MAF-2_malYcustom,1_803/102-162,1_803,346,13.0,0.0061,0.0,61,12.4,2.6e-05,0.0095,0.0,workflow/out/malYcustom/hmmer_output/Bacteroides-cellulosilyticus-DSM-14838-MAF-2_malYcustom.domtblout
Bacteroides-cellulosilyticus-DSM-14838-MAF-2_malYcustom,1_4794/144-169,1_4794,340,12.9,0.0069,0.0,26,7.6,0.00073,0.26,0.0,workflow/out/malYcustom/hmmer_output/Bacteroides-cellulosilyticus-DSM-14838-MAF-2_malYcustom.domtblout
